mutated features,condition,odd ratio,p value
MngR,KH2PO4(3) Na2HPO4(6.8),0.0,1.0
MngR,LB,0.0,1.0
MngR,M63,4.653318705430609,7.561784484127677e-19
MngR,M9,0.0,1.0
MngR,MS57,4.857742181540808,1.247827751100985e-19
MngR,MgSO4(0.24),0.0,1.0
MngR,MgSO4(1mM),4.857742181540808,1.247827751100985e-19
MngR,NH4Cl(1),1.2344435837851795,0.08338109236193829
MngR,NaCl(0.5g/L) trace elements,1.871892440385591,3.2923536300871635e-05
MngR,P. aerophilum pgi,0.0,1.0
MngR,P. aerophilum tpiA,0.0,1.0
MngR,PQ(0.8mM),0.0,1.0
MngR,U-13C glucose(2),0.0,1.0
MngR,V. cholerae pgi,0.0,1.0
MngR,V. cholerae tpiA,0.0,1.0
MngR,WT,0.0,1.0
MngR,acetate(4),0.0,1.0
MngR,adipic acid,0.0,1.0
MngR,bla-TEM-1,0.0,1.0
MngR,ceftazidime,0.0,1.0
MngR,chloramphenicol,0.0,1.0
MngR,chloramphenicol(25),0.0,1.0
MngR,coumaric acid,0.0,1.0
MngR,doxycycline,0.0,1.0
MngR,ethylene glycol(30mM),0.0,1.0
MngR,gentamycin(0.03),0.0,1.0
MngR,glucose(1),0.0,1.0
MngR,glucose(2),2.087207176804747,1.862278946370106e-06
MngR,glucose(3),0.0,1.0
MngR,glucose(4),0.0,1.0
MngR,glucose(4) or acetate(4),0.0,1.0
MngR,glucose(4) or glycerol(2.5),0.0,1.0
MngR,glucose(4) or xylose(4),0.0,1.0
MngR,glucose-evolved BOP1000,0.0,1.0
MngR,glutaric acid,0.0,1.0
MngR,glycerol(2.5),0.0,1.0
MngR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
MngR,hexamethylenediamine,0.0,1.0
MngR,hexanoic acid,0.0,1.0
MngR,isobutanol(8g/L),0.0,1.0
MngR,isobutyric acid,0.0,1.0
MngR,m-tartrate,0.0,1.0
MngR,n-butanol,0.0,1.0
MngR,none,0.0,1.0
MngR,octanoic acid,0.0,1.0
MngR,pBGT,0.0,1.0
MngR,propanediol,0.0,1.0
MngR,putrescine,0.0,1.0
MngR,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
MngR,trimethoprim,0.0,1.0
MngR,xylose(4),0.0,1.0
MngR,Δgnd glucose M9 pre-evolved,0.0,1.0
MngR,Δpgi,0.0,1.0
MngR,Δpgi glucose M9 pre-evolved,0.0,1.0
MngR,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
MngR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
MngR,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
MngR,ΔtpiA,0.0,1.0
MngR,ΔtpiA glucose M9 pre-evolved,0.0,1.0
MntR,(NH4)2SO4(1),0.0,1.0
MntR,(NH4)2SO4(1) MgSO4,0.0,1.0
MntR,(NH4)2SO4(2),0.0,1.0
MntR,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
MntR,2 3-butanediol,0.0,1.0
MntR,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
MntR,30 celsius,0.0,1.0
MntR,37 celsius,1.1313317863964263,0.6081636453908118
MntR,42 celsius,0.0,1.0
MntR,511145,1.0,0.6513437078493065
MntR,B. melitensis pgi,0.0,1.0
MntR,C13H10N2O(0.168184),0.0,1.0
MntR,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
MntR,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
MntR,CaCl2(0.1),1.7308340353833194,0.46327959732184787
MntR,CaCl2(0.1mM),0.0,1.0
MntR,D-2-deoxyribose,0.0,1.0
MntR,D-arabinose,0.0,1.0
MntR,D-lyxose,0.0,1.0
MntR,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
MntR,GMOS,0.0,1.0
MntR,H. sapien pgi,0.0,1.0
MntR,H. sapien tpiA,0.0,1.0
MntR,JCL260,0.0,1.0
MntR,K2HPO4(5.3) KH2PO4(2),0.0,1.0
MntR,KH2PO4(13.6),0.0,1.0
MntR,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
MntR,KH2PO4(3) Na2HPO4(6.8),1.7472729848420456,0.4602241676826493
MntR,LB,0.0,1.0
MntR,M63,0.0,1.0
MntR,M9,1.7308340353833194,0.46327959732184787
MntR,MS57,0.0,1.0
MntR,MgSO4(0.24),1.7472729848420456,0.4602241676826493
MntR,MgSO4(1mM),0.0,1.0
MntR,NH4Cl(1),1.2324985916935525,0.5782061803005238
MntR,NaCl(0.5g/L) trace elements,0.0,1.0
MntR,P. aerophilum pgi,0.0,1.0
MntR,P. aerophilum tpiA,0.0,1.0
MntR,PQ(0.8mM),0.0,1.0
MntR,U-13C glucose(2),0.0,1.0
MntR,V. cholerae pgi,0.0,1.0
MntR,V. cholerae tpiA,0.0,1.0
MntR,WT,2.229776350226029,0.38515606506227984
MntR,acetate(4),0.0,1.0
MntR,adipic acid,0.0,1.0
MntR,bla-TEM-1,0.0,1.0
MntR,ceftazidime,0.0,1.0
MntR,chloramphenicol,0.0,1.0
MntR,chloramphenicol(25),0.0,1.0
MntR,coumaric acid,0.0,1.0
MntR,doxycycline,0.0,1.0
MntR,ethylene glycol(30mM),0.0,1.0
MntR,gentamycin(0.03),0.0,1.0
MntR,glucose(1),0.0,1.0
MntR,glucose(2),2.072548203634346,0.4068620470455123
MntR,glucose(3),0.0,1.0
MntR,glucose(4),0.0,1.0
MntR,glucose(4) or acetate(4),0.0,1.0
MntR,glucose(4) or glycerol(2.5),0.0,1.0
MntR,glucose(4) or xylose(4),0.0,1.0
MntR,glucose-evolved BOP1000,0.0,1.0
MntR,glutaric acid,0.0,1.0
MntR,glycerol(2.5),0.0,1.0
MntR,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
MntR,hexamethylenediamine,0.0,1.0
MntR,hexanoic acid,0.0,1.0
MntR,isobutanol(8g/L),0.0,1.0
MntR,isobutyric acid,82.39412997903564,0.013510407953000259
MntR,m-tartrate,0.0,1.0
MntR,n-butanol,0.0,1.0
MntR,none,0.0,1.0
MntR,octanoic acid,0.0,1.0
MntR,pBGT,0.0,1.0
MntR,propanediol,0.0,1.0
MntR,putrescine,0.0,1.0
MntR,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
MntR,trimethoprim,0.0,1.0
MntR,xylose(4),0.0,1.0
MntR,Δgnd glucose M9 pre-evolved,0.0,1.0
MntR,Δpgi,0.0,1.0
MntR,Δpgi glucose M9 pre-evolved,0.0,1.0
MntR,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
MntR,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
MntR,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
MntR,ΔtpiA,0.0,1.0
MntR,ΔtpiA glucose M9 pre-evolved,0.0,1.0
ModE,(NH4)2SO4(1),0.0,1.0
ModE,(NH4)2SO4(1) MgSO4,0.0,1.0
ModE,(NH4)2SO4(2),0.0,1.0
ModE,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
ModE,2 3-butanediol,0.0,1.0
ModE,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
ModE,30 celsius,0.4840289475325972,0.9170818282947225
ModE,37 celsius,1.0864381940706787,0.3043486520518746
ModE,42 celsius,0.0,1.0
ModE,511145,1.0,0.5209663762060694
ModE,B. melitensis pgi,0.0,1.0
ModE,C13H10N2O(0.168184),0.0,1.0
ModE,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
ModE,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
ModE,CaCl2(0.1),0.6782344188272554,0.9774198452897562
ModE,CaCl2(0.1mM),2.3086287841994495,9.314017240753472e-05
ModE,D-2-deoxyribose,0.0,1.0
ModE,D-arabinose,0.0,1.0
ModE,D-lyxose,0.0,1.0
ModE,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
ModE,GMOS,0.0,1.0
ModE,H. sapien pgi,0.0,1.0
ModE,H. sapien tpiA,0.0,1.0
ModE,JCL260,1.6149799209289295,0.24057226195785786
ModE,K2HPO4(5.3) KH2PO4(2),0.0,1.0
ModE,KH2PO4(13.6),0.0,1.0
ModE,KH2PO4(3) Na2HPO4(6.78),2.3086287841994495,9.314017240753472e-05
ModE,KH2PO4(3) Na2HPO4(6.8),0.684707275929848,0.9745981639541461
ModE,LB,0.36485884464541846,0.9999999330340931
ModE,M63,2.212861136999068,0.00018162712613265138
ModE,M9,0.6782344188272554,0.9774198452897562
ModE,MS57,2.3086287841994495,9.314017240753472e-05
ModE,MgSO4(0.24),0.684707275929848,0.9745981639541461
ModE,MgSO4(1mM),2.3086287841994495,9.314017240753472e-05
ModE,NH4Cl(1),1.1347236972784398,0.21539994873510335
ModE,NaCl(0.5g/L) trace elements,1.1745488672257491,0.19872863426100973
ModE,P. aerophilum pgi,0.0,1.0
ModE,P. aerophilum tpiA,1.4510984721757556,0.5007027571087536
ModE,PQ(0.8mM),0.0,1.0
ModE,U-13C glucose(2),0.0,1.0
ModE,V. cholerae pgi,0.0,1.0
ModE,V. cholerae tpiA,0.0,1.0
ModE,WT,0.7953823551555528,0.8727380209843816
ModE,acetate(4),0.0,1.0
ModE,adipic acid,0.0,1.0
ModE,bla-TEM-1,0.0,1.0
ModE,ceftazidime,0.0,1.0
ModE,chloramphenicol,0.0,1.0
ModE,chloramphenicol(25),0.0,1.0
ModE,coumaric acid,2.5407884465261517,0.32953744033640286
ModE,doxycycline,0.0,1.0
ModE,ethylene glycol(30mM),0.0,1.0
ModE,gentamycin(0.03),1.228138693084397,0.34877372167025245
ModE,glucose(1),0.0,1.0
ModE,glucose(2),1.669447909193848,0.0013484075877603125
ModE,glucose(3),1.3306973400431343,0.3568862876679487
ModE,glucose(4),0.1682129979773107,0.9999006661765603
ModE,glucose(4) or acetate(4),0.0,1.0
ModE,glucose(4) or glycerol(2.5),0.0,1.0
ModE,glucose(4) or xylose(4),0.9733776622337766,0.6099344086630558
ModE,glucose-evolved BOP1000,0.0,1.0
ModE,glutaric acid,0.0,1.0
ModE,glycerol(2.5),1.2367502380196762,0.4827942136901171
ModE,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
ModE,hexamethylenediamine,6.423068481123793,0.000482105600333674
ModE,hexanoic acid,0.0,1.0
ModE,isobutanol(8g/L),1.6149799209289295,0.24057226195785786
ModE,isobutyric acid,1.3414441351342064,0.5279722744943861
ModE,m-tartrate,0.0,1.0
ModE,n-butanol,0.0,1.0
ModE,none,0.0,1.0
ModE,octanoic acid,0.0,1.0
ModE,pBGT,0.0,1.0
ModE,propanediol,0.0,1.0
ModE,putrescine,0.0,1.0
ModE,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
ModE,trimethoprim,0.0,1.0
ModE,xylose(4),0.0,1.0
ModE,Δgnd glucose M9 pre-evolved,0.0,1.0
ModE,Δpgi,0.7720163142472479,0.7270907813936076
ModE,Δpgi glucose M9 pre-evolved,0.0,1.0
ModE,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
ModE,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
ModE,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
ModE,ΔtpiA,0.0,1.0
ModE,ΔtpiA glucose M9 pre-evolved,0.0,1.0
MprA,(NH4)2SO4(1),0.0,1.0
MprA,(NH4)2SO4(1) MgSO4,0.0,1.0
MprA,(NH4)2SO4(2),13.464716006884682,5.3605695971252355e-05
MprA,(NH4)2SO4(2) MgSO4(0.12),13.464716006884682,5.3605695971252355e-05
MprA,2 3-butanediol,4.260300850228908,0.036083931907256825
MprA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
MprA,30 celsius,2.944535650241204,0.004688296741634117
MprA,37 celsius,0.7261836851112379,0.9623501777933121
MprA,42 celsius,3.9186746987951806,0.01052538388111076
MprA,511145,1.0,0.5239428849150194
MprA,B. melitensis pgi,0.0,1.0
MprA,C13H10N2O(0.168184),0.0,1.0
MprA,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),22.032929918378834,0.004573025549835597
MprA,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),70.40647482014388,2.410270744935544e-05
MprA,CaCl2(0.1),0.9437229437229437,0.6374382791744678
MprA,CaCl2(0.1mM),0.8275955323579522,0.7473027849975108
MprA,D-2-deoxyribose,0.0,1.0
MprA,D-arabinose,0.0,1.0
MprA,D-lyxose,0.0,1.0
MprA,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
MprA,GMOS,0.0,1.0
MprA,H. sapien pgi,0.0,1.0
MprA,H. sapien tpiA,0.0,1.0
MprA,JCL260,1.0505424893860773,0.568859834880828
MprA,K2HPO4(5.3) KH2PO4(2),0.0,1.0
MprA,KH2PO4(13.6),13.464716006884682,5.3605695971252355e-05
MprA,KH2PO4(3) Na2HPO4(6.78),0.8275955323579522,0.7473027849975108
MprA,KH2PO4(3) Na2HPO4(6.8),0.9527303787393473,0.6201488053521939
MprA,LB,0.6927273437042532,0.9795350243019948
MprA,M63,1.309068512821864,0.20752264188536734
MprA,M9,0.9437229437229437,0.6374382791744678
MprA,MS57,0.8275955323579522,0.7473027849975108
MprA,MgSO4(0.24),0.9527303787393473,0.6201488053521939
MprA,MgSO4(1mM),0.8275955323579522,0.7473027849975108
MprA,NH4Cl(1),0.9143970233908264,0.7114810097940953
MprA,NaCl(0.5g/L) trace elements,0.6621362747272691,0.9647232669893941
MprA,P. aerophilum pgi,0.0,1.0
MprA,P. aerophilum tpiA,0.0,1.0
MprA,PQ(0.8mM),0.0,1.0
MprA,U-13C glucose(2),0.0,1.0
MprA,V. cholerae pgi,0.0,1.0
MprA,V. cholerae tpiA,0.0,1.0
MprA,WT,1.4920169840836293,0.02948484592705148
MprA,acetate(4),0.0,1.0
MprA,adipic acid,0.0,1.0
MprA,bla-TEM-1,12.510791366906474,0.0021826772805232948
MprA,ceftazidime,0.8581042999701621,0.679067321252073
MprA,chloramphenicol,8.336389807015673,0.00045062020446378785
MprA,chloramphenicol(25),0.0,1.0
MprA,coumaric acid,3.3346403000340947,0.2629052544100947
MprA,doxycycline,2.333532219570406,0.35179129207739745
MprA,ethylene glycol(30mM),0.0,1.0
MprA,gentamycin(0.03),0.0,1.0
MprA,glucose(1),0.0,1.0
MprA,glucose(2),0.6895978915522889,0.9434761042055345
MprA,glucose(3),3.1056829511465605,0.00905191066196105
MprA,glucose(4),1.8443511422831227,0.018147477600643253
MprA,glucose(4) or acetate(4),0.0,1.0
MprA,glucose(4) or glycerol(2.5),0.0,1.0
MprA,glucose(4) or xylose(4),0.635406909022783,0.7931454150887527
MprA,glucose-evolved BOP1000,0.0,1.0
MprA,glutaric acid,2.097315706202569,0.3822933346479738
MprA,glycerol(2.5),0.0,1.0
MprA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
MprA,hexamethylenediamine,0.0,1.0
MprA,hexanoic acid,0.0,1.0
MprA,isobutanol(8g/L),1.0505424893860773,0.568859834880828
MprA,isobutyric acid,0.0,1.0
MprA,m-tartrate,0.0,1.0
MprA,n-butanol,0.0,1.0
MprA,none,13.464716006884682,5.3605695971252355e-05
MprA,octanoic acid,0.0,1.0
MprA,pBGT,0.0,1.0
MprA,propanediol,0.0,1.0
MprA,putrescine,6.239234449760765,0.04352961220024769
MprA,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
MprA,trimethoprim,11.258992805755396,0.002898703562674691
MprA,xylose(4),0.0,1.0
MprA,Δgnd glucose M9 pre-evolved,0.0,1.0
MprA,Δpgi,0.0,1.0
MprA,Δpgi glucose M9 pre-evolved,0.0,1.0
MprA,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
MprA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
MprA,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
MprA,ΔtpiA,0.0,1.0
MprA,ΔtpiA glucose M9 pre-evolved,0.0,1.0
MqsA,(NH4)2SO4(1),8.738055462746408,0.11092442675258331
MqsA,(NH4)2SO4(1) MgSO4,8.738055462746408,0.11092442675258331
MqsA,(NH4)2SO4(2),0.0,1.0
MqsA,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
MqsA,2 3-butanediol,0.0,1.0
MqsA,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
MqsA,30 celsius,0.6071189240575373,0.8077480197286924
MqsA,37 celsius,0.7981151458305418,0.8385111738373145
MqsA,42 celsius,7.583333333333333,0.000668013288165125
MqsA,511145,1.0,0.5329718057536293
MqsA,B. melitensis pgi,0.0,1.0
MqsA,C13H10N2O(0.168184),0.0,1.0
MqsA,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
MqsA,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
MqsA,CaCl2(0.1),1.734080812354559,0.014252059246137733
MqsA,CaCl2(0.1mM),0.0,1.0
MqsA,D-2-deoxyribose,0.0,1.0
MqsA,D-arabinose,0.0,1.0
MqsA,D-lyxose,0.0,1.0
MqsA,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
MqsA,GMOS,0.0,1.0
MqsA,H. sapien pgi,0.0,1.0
MqsA,H. sapien tpiA,0.0,1.0
MqsA,JCL260,0.0,1.0
MqsA,K2HPO4(5.3) KH2PO4(2),8.738055462746408,0.11092442675258331
MqsA,KH2PO4(13.6),0.0,1.0
MqsA,KH2PO4(3) Na2HPO4(6.78),0.0,1.0
MqsA,KH2PO4(3) Na2HPO4(6.8),1.6622742393143695,0.023790480153667807
MqsA,LB,0.0,1.0
MqsA,M63,0.0,1.0
MqsA,M9,1.734080812354559,0.014252059246137733
MqsA,MS57,0.0,1.0
MqsA,MgSO4(0.24),1.6622742393143695,0.023790480153667807
MqsA,MgSO4(1mM),0.0,1.0
MqsA,NH4Cl(1),1.1710819469515865,0.27814581718151526
MqsA,NaCl(0.5g/L) trace elements,1.4042352489925896,0.11736451815659243
MqsA,P. aerophilum pgi,27.40985324947589,2.0874070706889142e-05
MqsA,P. aerophilum tpiA,0.0,1.0
MqsA,PQ(0.8mM),0.0,1.0
MqsA,U-13C glucose(2),0.0,1.0
MqsA,V. cholerae pgi,0.0,1.0
MqsA,V. cholerae tpiA,0.0,1.0
MqsA,WT,1.1581053175012908,0.3529225284042812
MqsA,acetate(4),0.0,1.0
MqsA,adipic acid,5.776844896155546,0.16170325294119076
MqsA,bla-TEM-1,0.0,1.0
MqsA,ceftazidime,0.0,1.0
MqsA,chloramphenicol,0.0,1.0
MqsA,chloramphenicol(25),0.0,1.0
MqsA,coumaric acid,0.0,1.0
MqsA,doxycycline,0.0,1.0
MqsA,ethylene glycol(30mM),0.0,1.0
MqsA,gentamycin(0.03),0.0,1.0
MqsA,glucose(1),8.738055462746408,0.11092442675258331
MqsA,glucose(2),0.9815558922337132,0.5671116753089022
MqsA,glucose(3),0.0,1.0
MqsA,glucose(4),1.9829607521008765,0.045270732037607134
MqsA,glucose(4) or acetate(4),7.164383561643835,0.1330512684206142
MqsA,glucose(4) or glycerol(2.5),0.0,1.0
MqsA,glucose(4) or xylose(4),0.0,1.0
MqsA,glucose-evolved BOP1000,0.0,1.0
MqsA,glutaric acid,0.0,1.0
MqsA,glycerol(2.5),0.0,1.0
MqsA,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
MqsA,hexamethylenediamine,0.0,1.0
MqsA,hexanoic acid,0.0,1.0
MqsA,isobutanol(8g/L),0.0,1.0
MqsA,isobutyric acid,10.421304501949663,0.003451122323721186
MqsA,m-tartrate,0.0,1.0
MqsA,n-butanol,0.0,1.0
MqsA,none,0.0,1.0
MqsA,octanoic acid,0.0,1.0
MqsA,pBGT,0.0,1.0
MqsA,propanediol,0.0,1.0
MqsA,putrescine,0.0,1.0
MqsA,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),8.738055462746408,0.11092442675258331
MqsA,trimethoprim,0.0,1.0
MqsA,xylose(4),0.0,1.0
MqsA,Δgnd glucose M9 pre-evolved,0.0,1.0
MqsA,Δpgi,12.267686524304287,1.5053611924883828e-05
MqsA,Δpgi glucose M9 pre-evolved,0.0,1.0
MqsA,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
MqsA,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
MqsA,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
MqsA,ΔtpiA,0.0,1.0
MqsA,ΔtpiA glucose M9 pre-evolved,0.0,1.0
MraZ,(NH4)2SO4(1),0.0,1.0
MraZ,(NH4)2SO4(1) MgSO4,0.0,1.0
MraZ,(NH4)2SO4(2),0.0,1.0
MraZ,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
MraZ,2 3-butanediol,0.0,1.0
MraZ,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
MraZ,30 celsius,0.743169294716571,0.7404471233539843
MraZ,37 celsius,1.0620572719434567,0.44410925891144737
MraZ,42 celsius,0.0,1.0
MraZ,511145,1.0,0.5364252192509444
MraZ,B. melitensis pgi,0.0,1.0
MraZ,C13H10N2O(0.168184),0.0,1.0
MraZ,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
MraZ,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
MraZ,CaCl2(0.1),0.8194536975349767,0.7637528348410354
MraZ,CaCl2(0.1mM),2.251540221791938,0.023613434904040442
MraZ,D-2-deoxyribose,0.0,1.0
MraZ,D-arabinose,0.0,1.0
MraZ,D-lyxose,0.0,1.0
MraZ,E. coli K-12 MG1655 pCA24N-fucO,6.850209497206704,0.13830924289553373
MraZ,GMOS,0.0,1.0
MraZ,H. sapien pgi,0.0,1.0
MraZ,H. sapien tpiA,0.0,1.0
MraZ,JCL260,0.0,1.0
MraZ,K2HPO4(5.3) KH2PO4(2),0.0,1.0
MraZ,KH2PO4(13.6),0.0,1.0
MraZ,KH2PO4(3) Na2HPO4(6.78),2.251540221791938,0.023613434904040442
MraZ,KH2PO4(3) Na2HPO4(6.8),0.8272501176312429,0.7546380768733327
MraZ,LB,0.0,1.0
MraZ,M63,2.159077468953282,0.02957633190814751
MraZ,M9,0.8194536975349767,0.7637528348410354
MraZ,MS57,2.251540221791938,0.023613434904040442
MraZ,MgSO4(0.24),0.8272501176312429,0.7546380768733327
MraZ,MgSO4(1mM),2.251540221791938,0.023613434904040442
MraZ,NH4Cl(1),1.2331074142534402,0.23352049395092395
MraZ,NaCl(0.5g/L) trace elements,1.1969413132650755,0.3163003648471434
MraZ,P. aerophilum pgi,0.0,1.0
MraZ,P. aerophilum tpiA,0.0,1.0
MraZ,PQ(0.8mM),0.0,1.0
MraZ,U-13C glucose(2),11.24495058014611,0.0875215953921719
MraZ,V. cholerae pgi,0.0,1.0
MraZ,V. cholerae tpiA,0.0,1.0
MraZ,WT,0.9331138094258078,0.6252660876998954
MraZ,acetate(4),0.0,1.0
MraZ,adipic acid,0.0,1.0
MraZ,bla-TEM-1,0.0,1.0
MraZ,ceftazidime,0.0,1.0
MraZ,chloramphenicol,0.0,1.0
MraZ,chloramphenicol(25),6.850209497206704,0.13830924289553373
MraZ,coumaric acid,7.829608938547486,0.12237079515927868
MraZ,doxycycline,0.0,1.0
MraZ,ethylene glycol(30mM),6.850209497206704,0.13830924289553373
MraZ,gentamycin(0.03),1.0689010218255333,0.5600460526067732
MraZ,glucose(1),0.0,1.0
MraZ,glucose(2),1.5749450708646209,0.0765736167614433
MraZ,glucose(3),0.0,1.0
MraZ,glucose(4),0.2585741240889415,0.9786225122198835
MraZ,glucose(4) or acetate(4),0.0,1.0
MraZ,glucose(4) or glycerol(2.5),0.0,1.0
MraZ,glucose(4) or xylose(4),1.491925181611913,0.4904783525118076
MraZ,glucose-evolved BOP1000,0.0,1.0
MraZ,glutaric acid,0.0,1.0
MraZ,glycerol(2.5),0.0,1.0
MraZ,glycine(2mM)  L-Serine(varying concentration)  trace elements(X1)  Wolfe's vitamin solution.,0.0,1.0
MraZ,hexamethylenediamine,0.0,1.0
MraZ,hexanoic acid,4.471667996807661,0.20289790091927618
MraZ,isobutanol(8g/L),0.0,1.0
MraZ,isobutyric acid,4.133761990091704,0.21738158369737914
MraZ,m-tartrate,0.0,1.0
MraZ,n-butanol,0.0,1.0
MraZ,none,0.0,1.0
MraZ,octanoic acid,0.0,1.0
MraZ,pBGT,0.0,1.0
MraZ,propanediol,0.0,1.0
MraZ,putrescine,0.0,1.0
MraZ,thiaminne hydrochloride(0.3µM) Ga(NO3)3(100mg/L),0.0,1.0
MraZ,trimethoprim,0.0,1.0
MraZ,xylose(4),0.0,1.0
MraZ,Δgnd glucose M9 pre-evolved,0.0,1.0
MraZ,Δpgi,0.0,1.0
MraZ,Δpgi glucose M9 pre-evolved,0.0,1.0
MraZ,ΔptsHI-crr glucose M9 pre-evolved,0.0,1.0
MraZ,ΔsdaA ΔsdaB ΔtdcG ΔglyA,0.0,1.0
MraZ,ΔsdhCDAB glucose M9 pre-evolved,0.0,1.0
MraZ,ΔtpiA,0.0,1.0
MraZ,ΔtpiA glucose M9 pre-evolved,0.0,1.0
Nac,(NH4)2SO4(1),0.0,1.0
Nac,(NH4)2SO4(1) MgSO4,0.0,1.0
Nac,(NH4)2SO4(2),0.0,1.0
Nac,(NH4)2SO4(2) MgSO4(0.12),0.0,1.0
Nac,2 3-butanediol,0.8315290500288258,0.7008645053228602
Nac,20uM FeSO4 and 10mM sodium citrate,0.0,1.0
Nac,30 celsius,0.0,1.0
Nac,37 celsius,1.0964436407474383,0.2539927158937427
Nac,42 celsius,0.9171058992771823,0.6419339819239658
Nac,511145,1.0,0.5186289026226572
Nac,B. melitensis pgi,0.0,1.0
Nac,C13H10N2O(0.168184),0.0,1.0
Nac,C6H5FeO7(0.00049) casamino(5) WT P. aeruginosa toxins(),0.0,1.0
Nac,C6H5FeO7(0.00049) casamino(5) pvdJ KO P. aeruginosa toxins(),0.0,1.0
Nac,CaCl2(0.1),0.315863198500097,0.9999999326637529
Nac,CaCl2(0.1mM),3.6452798326155413,1.8045897680755883e-14
Nac,D-2-deoxyribose,0.0,1.0
Nac,D-arabinose,0.0,1.0
Nac,D-lyxose,0.0,1.0
Nac,E. coli K-12 MG1655 pCA24N-fucO,0.0,1.0
Nac,GMOS,0.0,1.0
Nac,H. sapien pgi,0.0,1.0
Nac,H. sapien tpiA,0.0,1.0
Nac,JCL260,0.6268614552645385,0.8273889358235959
Nac,K2HPO4(5.3) KH2PO4(2),0.0,1.0
Nac,KH2PO4(13.6),0.0,1.0
Nac,KH2PO4(3) Na2HPO4(6.78),3.6452798326155413,1.8045897680755883e-14
Nac,KH2PO4(3) Na2HPO4(6.8),0.31887265880142807,0.9999999110220844
Nac,LB,0.13961991336347637,0.9999999999956274
Nac,M63,3.491954538047906,9.08462552145284e-14
Nac,M9,0.315863198500097,0.9999999326637529
Nac,MS57,3.6452798326155413,1.8045897680755883e-14
Nac,MgSO4(0.24),0.31887265880142807,0.9999999110220844
Nac,MgSO4(1mM),3.6452798326155413,1.8045897680755883e-14
Nac,NH4Cl(1),1.1955030083431908,0.09472181151553237
